"","developer","publisher","Month","Year","age_rating","game_rating","Dreamcast","Wireless","Saturn","Android","iPad","iPhone","Arcade","GameCube","Genesis","Macintosh","PC","Nintendo","GameBoy","NES","PlayStation","Xbox","Wii","otherPlatform","Flight","Music","Simulation","Fighting","Platformer","Puzzle","Strategy","Adventure","RPG","Racing","Shooter","Sports","Action","otherGenre","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"1026","Climax Studios","Take-Two Interactive ","April",2004," M",6.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,2,4,1,2,0,1,4,3
"1027","Double Fine Productions","Warner Bros.  Interactive","October",2011," E",8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,1,4,6,4,4,6,10,14
"1028","Konami TYO","Konami","March",2001," T",8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,8,3,9,5,9,8,2,11,11
"1029","Ubisoft Montreal","Ubisoft","October",2010," E10+",5.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,1,3,1,1,2,1,4
"1030","Ubisoft Montreal","Ubisoft","November",2008," E",8.4,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,2,2,1,0,3,3,4
"1031","Ubisoft Montreal","Ubisoft","November",2009," E",7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,1
"1032","Atlus","Atlus","July",2013," RP",8.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,18,2,9,13,8,6,18,12,29
"1033","Atlus","Atlus","May",2009," M",7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,9,4,7,5,6,2,7,9,18
"1034","Atlus","Atlus","May",2014," M",7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,13,4,12,8,9,3,20,21,24
"1035","Atlus","Atlus","October",2004," M",8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,22,7,15,14,12,5,23,25,48
"1036","Atlus","Atlus","July",2010," M",8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,15,1,14,11,9,2,24,18,48
"1037","SEGA","Atlus","September",2003," T",5.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,4,0,6,3,1,1,4,8,10
"1038","Creative Assembly","Electronic Arts","June",2000," T",8.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15,1,5,11,4,5,14,6,25
"1039","Electronic Arts","Electronic Arts","November",2002," E",7.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,12,1,2,7,3,4,6,5,13
"1040","Torus Games","Activision","November",2006," E",5,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,2,1,1,1,0,3,4
"1041","Vicarious Visions","Activision","May",2007," E",7.5,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,15,9,10,10,7,5,10,16,23
"1042","WayForward Technologies","Activision","November",2007," E",7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1
"1043","Firaxis","Infogrames","October",2001," E",9.3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,1,2,1,3,2,5
"1044","Firaxis","2K Games","October",2005," E10+",9.4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,19,3,4,14,5,5,22,11,35
"1045","Firaxis","2K Games","July",2007," E10+",8.9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,12,0,1,14,4,5,16,15,23
"1046","Firaxis","2K Games","July",2006," E10+",8.4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,2,1,2,1,1,2
"1047","Firaxis","2K Games","September",2010," E10+",9,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,15,4,5,11,2,7,23,6,29
"1048","Firaxis","2K Games","October",2016," E10+",9.4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,12,1,3,5,1,5,14,5,13
"1049","Firaxis","2K Games","October",2014," E10+",7.9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,3,0,1,6,2,9
"1050","Firaxis","2K Games","October",2006," E",8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,3,2
"1051","WayForward Technologies","Namco","August",2005," E10+",6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,5,2,10,4,4,2,11,16,16
"1052","Konami TYO","Konami","September",2001," M",9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,7,2,7,5,6,2,4,12,9
"1053","Konami TYO","Konami","August",2003," M",9.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4,1,6,2,4,1,5,8,6
"1054","Konami TYO","Konami","September",2004," M",8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,4,0,3,2,3,2,3,6,6
"1055","Climax Studios","Konami","November",2007," M",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,6,4,9,7,7,3,5,15,10
"1056","WayForward Technologies","Konami","October",2012," M",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,4,1,2,2,4,10
"1057","Climax Studios","Konami","January",2010," M",8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,8,1,3,5,3,4,9,6,13
"1058","Konami","Konami","September",2001," M",6.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,3,2,5
"1059","The Sims Studio","Electronic Arts","October",2009," E",6.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,3,2,2,2,2,4
"1060","Maxis","Electronic Arts","March",2013," E10+",7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,4,2,6
"1061","Maxis","Electronic Arts","January",2003," E",9.2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,11,2,5,10,6,7,13,9,27
"1062","Maxis","Electronic Arts","September",2003," E",8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,7,1,7,4,3,3,11,8,13
"1063","Maxis","Electronic Arts","September",2008," E",5.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,1,5,2,8
"1064","Treasure","Nintendo","June",2010," T",9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,3,3,10,3,5,3,5,14,8
"1065","SIE London Studio","Sony Computer Entertainment","December",2008," T",5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,6,1,2,5,0,9
"1066","SIE London Studio","Sony Computer Entertainment","October",2008," T",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,1,1,1
"1067","SIE Japan Studio","Sony Computer Entertainment","July",2008," M",8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,5,3,14,3,8,6,10,17,16
"1068","Vicarious Visions","Activision","October",2013," E10+",8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,4,3,6,3,3,5,6,11,9
"1069","n-Space","Activision","October",2013," E10+",7.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,4,3,6,3,3,5,6,11,9
"1070","EA Los Angeles","Electronic Arts","November",2007," E",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"1071","Rebellion","Namco","October",2005," M",7.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9,8,2,12,3,5,3,5,12,11
"1072","Nintendo","Nintendo","March",2017," E",8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,1,3,1,2,5,3,14
"1073","CyberConnect2","Xseed Games","September",2011," E10+",8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,12,0,5,7,3,1,7,9,22
"1074","Sonic Team","SEGA","March",2009," E10+",3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,0,2,5,1,2,9,5,13
"1075","Dimps","THQ","December",2001," E",9.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1076","Sonic Team","SEGA","June",2001," E",9.4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,5,1,4,6,6,2,9,7,16
"1077","Sonic Team","SEGA","December",2011," E",8.5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,7,0,5,2,3,1,3,6,7
"1078","SEGA","SEGA","March",2010," E",7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4,2,2,5,1,7
"1079","Sonic Team","SEGA","November",2010," E",8.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,7,2,6,11,5,3,12,10,19
"1080","Sonic Team","SEGA","November",2017," E10+",6.9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,1,6,1,4,2,3,9,9
"1081","Sonic Team","SEGA","November",2010," E",7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,1,2,2,7
"1082","Sonic Team","SEGA","November",2011," E",8.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,8,0,3,9,3,5,11,7,17
"1083","Sonic Team","SEGA","January",2004," E",8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,1,0,5,1,2,6,3,10
"1084","SEGA","SEGA","August",2017," E",8.7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,7,4,8,6,4,4,11,8,13
"1085","SEGA","SEGA","July",2018," E",7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,7,4,8,6,4,4,11,8,13
"1086","Sonic Team","SEGA","November",2002," E",7.5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,5,2,5,4,4,3,12,5,12
"1087","Sonic Team","SEGA","January",2008," E",5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,6,0,1,3,4,1,6,12,10
"1088","Dimps","SEGA","November",2005," E",9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,2,0,1,5,1,6
"1089","SEGA","SEGA","September",2007," E",9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,8,0,2,0,1,1,4,7,9
"1090","SEGA","SEGA","November",2000," E",4.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,3
"1091","Sonic Team","SEGA","November",2008," E10+",7.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,4,0,5,5,4,2,11,11,21
"1092","Sonic Team","SEGA","November",2006," E",4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,17,3,15,12,14,6,20,22,32
"1093","Sonic Team","SEGA","October",2010," E",8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,1,0,1,1,1,4,0
"1094","Sonic Team","SEGA","May",2012," E",6.5,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,1,2,3,1,3,6,3,8
"1095","Sonic Team","SEGA","October",2013," E10+",5.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,8,2,4,6,7,6,9,12,17
"1096","Crystal Dynamics","Eidos Interactive","October",2001," M",9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,5,0,5,1,4,0,9,8,12
"1097","Bandai Namco Games","Bandai Namco Games","November",2007," T",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,2
"1098","Obsidian Entertainment","Ubisoft","March",2014," M",9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,7,4,11,6,7,5,12,14,17
"1099","Taito","Taito","June",2008," E",9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,5,3,8,5,4,5,10,11,13
"1100","Taito","Taito","December",2008," E10+",5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,2,2
"1101","Unknown","Agetec","August",2000," E",6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,1,4,4,2,3,6,5,6
"1102","Creative Assembly","SEGA","October",2005," M",7.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,0,6,4,2,1,5,6,17
"1103","Capcom","Capcom","October",2000," M",6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,3,4,5,3,6,4,3,5,4
"1104","Genki","Disney Interactive Studios","August",2009," E10+",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,1,6,5,1,1,9,9,13
"1105","Eurocom","THQ","November",2003," T",8.5,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,14,3,8,8,6,3,7,13,21
"1106","Vicarious Visions","Activision","September",2001," E",5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,3,7,2,5,2,8,11,13
"1107","Torus Games","Activision","May",2001," E",9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,2,1,1,2,5,2,6
"1108","Treyarch","Activision","May",2007," T",6.9,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,9,4,10,7,8,5,10,16,16
"1109","Vicarious Visions","Activision","September",2001," E",8.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,3,1,10,1,1,2,2,10,6
"1110","Treyarch","Activision","April",2002," E",8.4,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,12,5,14,8,6,10,14,16,23
"1111","Tecmo","Nintendo","April",2012," T",5.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,3,5,3
"1112","Nintendo","Nintendo","May",2015," E10+",8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,17,3,8,8,6,3,9,16,25
"1113","Nintendo","Nintendo","July",2017," E10+",8.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,10,1,4,2,4,3,7,11,13
"1114","Nintendo","Nintendo","June",2018," E10+",8.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,6,0,3,2,4,2,7,10,9
"1115","Bandai Namco Games","Bandai Namco Games","November",2010," M",5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,5,4,8,5,6,5,11,16,11
"1116","Maxis","Electronic Arts","September",2008," E10+",9.2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3,2,4
"1117","Maxis","Electronic Arts","October",2009," E10+",6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,2,6,2,5,9,8,9
"1118","Maxis","Electronic Arts","October",2009," E",3.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2,2,2,1,3,3,4
"1119","Maxis","Electronic Arts","June",2009," E10+",7.7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2,5,1,3,6,4,10
"1120","Hudson Soft","Hudson Soft","May",2008," E",4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,1
"1121","Hudson Soft","Hudson Soft","September",2009," E",5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,1
"1122","Vicarious Visions","Vivendi Games","June",2004," E",7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,1,3,4,1,3,9,6,12
"1123","Eurocom","Vivendi Games","November",2004," E",7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,2,3,3,2,6,3,8
"1124","Insomniac Games","Sony Computer Entertainment","November",2000," E",9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,2,7,5,4,3,6,8,11
"1125","Nintendo","Nintendo","September",2011," E10+",9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,1,2
"1126","Rare","Nintendo","September",2002," T",9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,2,6,0,3,2,0,6,2
"1127","Nintendo","Nintendo","April",2016," E10+",7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,1,6,4,0,1,7,6,11
"1128","Nintendo","Nintendo","April",2016," E10+",7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,3,0,1,7,0,8
"1129","Square Enix","Square Enix","October",2008," T",7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,17,5,6,14,5,6,16,13,26
"1130","Tri-Ace","Square Enix","June",2016," T",5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,2,1,1,4,2,5
"1131","Square Enix","Square Enix","January",2009," T",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,12,2,5,7,1,2,7,4,12
"1132","Tri-Ace","Square Enix","August",2004," T",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,8,4,8,7,3,3,8,12,18
"1133","Hudson Soft","Hudson Soft","May",2008," E",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,0,3,3,3,1,3,5,8
"1134","DICE  (Digital Illusions CE)","Electronic Arts","November",2015," T",8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,0,1,1,2
"1135","Rebellion","LucasArts","November",2009," T",6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,7,2,7,1,3,1,6,8,12
"1136","Rebellion","LucasArts","October",2007," T",7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,10,1,6,5,5,2,12,10,16
"1137","LucasArts","LucasArts","November",2002," T",8.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,3,5,2,2,7,5,15
"1138","LucasArts","LucasArts","March",2002," T",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,4,2,3,0,9,9,11
"1139","BioWare","LucasArts","November",2003," T",9.5,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13,2,3,9,8,5,13,9,31
"1140","LucasArts","LucasArts","September",2008," T",6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,13,1,10,15,5,6,21,18,37
"1141","LucasArts","LucasArts","October",2010," T",6.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,23,2,15,10,7,5,18,18,28
"1142","Blizzard Entertainment","Nintendo","June",2000," T",7.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,10,1,5,9,3,3,11,12,26
"1143","Blizzard Entertainment","Blizzard Entertainment","March",2013," RP-T+",8.6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,9,4,8,7,5,4,9,15,16
"1144","Blizzard Entertainment","Blizzard Entertainment","November",2015," T",8.9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,11,2,13,4,6,2,10,23,14
"1145","Blizzard Entertainment","Blizzard Entertainment","July",2010," T",9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,8,3,6,4,6,1,12,15,18
"1146","FromSoftware","Capcom","June",2012," M",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,1,5,2,2,1,9,5,8
"1147","Nintendo","Nintendo","March",2011," E10+",7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,10,0,7,3,3,1,11,11,12
"1148","Konami","Konami","July",2007," E10+",3.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
