"","game_name","developer","publisher","Month","Year","age_rating","game_rating","Dreamcast","Wireless","Saturn","Android","iPad","iPhone","Arcade","GameCube","Genesis","Macintosh","PC","Nintendo","GameBoy","NES","PlayStation","Xbox","Wii","otherPlatform","Flight","Music","Simulation","Fighting","Platformer","Puzzle","Strategy","Adventure","RPG","Racing","Shooter","Sports","Action","otherGenre"
"6922","Splatterhouse [1990]","Namco","Namco","August","1990",NA,"6.5","0","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"6923","Splice","Cipher Prime","Cipher Prime","June","2012"," E","8.5","0","0","0","1","1","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"6924","Split/Second","Black Rock Studio","Disney Interactive Studios","May","2010"," E10+","8.7","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"6925","Split/Second [iPhone]","Digital Legends Entertainment","Disney Interactive Studios","May","2010",NA,"6","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"6926","Split/Second [PSP]","Sumo Digital","Disney Interactive Studios","November","2010"," E10+","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"6927","SpongeBob SquarePants Featuring Nicktoons: Globs of Doom","Natsume","THQ","October","2008"," E","5.5","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"6928","SpongeBob SquarePants: Creature from the Krusty Krab","Blitz Games","THQ","February","2012"," E","7","0","1","0","0","0","0","0","1","0","0","1","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"6929","SpongeBob SquarePants: Legend of the Lost Spatula","Vicarious Visions","THQ","March","2001"," E","6","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"6930","SpongeBob SquarePants: Plankton's Robotic Revenge ","Behaviour Interactive","Activision","October","2013"," E10+","3.5","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"6931","SpongeBob SquarePants: Revenge of the Flying Dutchman","THQ","THQ","December","2002"," E","4","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0"
"6932","SpongeBob SquarePants: The Battle For Bikini Bottom","Heavy Iron Studios","THQ","October","2003"," E","7.3","0","0","0","0","0","0","0","1","0","0","1","0","1","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"6933","Nicktoons Movin'","Mass Media","THQ","October","2004"," E","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"6934","Nicktoons Unite!","Blue Tongue","THQ","October","2005"," E","5","0","0","0","0","0","0","0","1","0","0","1","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"6935","SpongeBob's Atlantis SquarePantis","N/A","THQ","TBA",NA," E","6","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"6936","Spore","Maxis","Electronic Arts","September","2008"," E10+","9.2","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6937","Spore Creatures","Electronic Arts","Electronic Arts","February","2009",NA,"7.8","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6938","Spore Hero","Maxis","Electronic Arts","October","2009"," E10+","6.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6939","Spore Hero Arena","Maxis","Electronic Arts","October","2009"," E","3.8","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6940","Spore: Galactic Adventures","Maxis","Electronic Arts","June","2009"," E10+","7.7","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6941","Spore: Origins","Tricky Software","Electronic Arts","September","2008",NA,"8.5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6942","Sports Car GT","Westwood Pacific","Electronic Arts","April","1999"," E","4","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"6943","Sports Champions","Zindagi Games","Sony Computer Entertainment","September","2010"," E10+","7.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"6944","Sports Champions 2","Zindagi Games","Sony Computer Entertainment","October","2012"," E10+","7.6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"6945","Deca Sports","Hudson Soft","Hudson Soft","May","2008"," E","4.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"6946","Deca Sports 2","Hudson Soft","Hudson Soft","September","2009"," E","5.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"6947","Sports Jam","WOW Entertainment","Agetec","July","2001"," E","7.1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"6948","Sportsfriends","Independent","Independent","May","2014"," E10+","8.7","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"6949","Spot Goes to Hollywood","Eurocom","Virgin Interactive","January","1996","E","3","0","0","1","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"6950","Spy Fox: Dry Cereal","Humongous","Humongous","December","2002"," E","5.5","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"6951","Spy Hunter [1984]","Bally Midway","Bally Midway","December","1984",NA,"7.4","0","1","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0"
"6952","Spy Hunter / Moon Patrol","Digital Eclipse Software","Midway  Games","May","1999"," E","6","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"6953","Spy vs. Spy","Vicious Cycle","Global Star","Europe",NA," T","4.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"6954","Spy vs. Spy [1988]","First Star Software","Kemco","October","1988",NA,"8","0","0","0","0","0","1","0","0","0","0","1","0","1","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0"
"6955","SpyHunter","Paradigm Entertainment","Midway  Games","September","2001"," T","8.9","0","0","0","0","0","0","0","1","0","1","1","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"6956","SpyHunter: Nowhere to Run","Terminal Reality","Midway  Games","September","2006"," T","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"6957","EyeToy: Operation Spy","SIE London Studio","Sony Computer Entertainment","November","2005"," E","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"6958","Spyborgs","Bionic Games","Capcom","September","2009"," T","7.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"6959","Spyro 2: Ripto's Rage","Insomniac Games","Sony Computer Entertainment","November","1999"," E","8.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"6960","Spyro Orange: The Cortex Conspiracy","Vicarious Visions","Vivendi Games","June","2004"," E","7","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"6961","Spyro Reignited Trilogy","Toys for Bob","Activision","November","2018"," E10+","8.5","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"6962","Spyro the Dragon","Insomniac Games","Sony Computer Entertainment","September","1998"," E","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"6963","Spyro the Dragon: Season of Ice","Digital Eclipse Software","Universal Interactive","October","2001"," E","8","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"6964","Spyro: A Hero's Tail","Eurocom","Vivendi Games","November","2004"," E","7","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"6965","Spyro: Year of the Dragon","Insomniac Games","Sony Computer Entertainment","November","2000"," E","9.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"6966","Squeeballs Party","Handheld Games","Aksys Games","October","2009"," E10+","5.8","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"6967","Stacking","Double Fine Productions","THQ","March","2012"," E10+","8.5","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"6968","Stalin vs. Martians","Black Wing Foundation","Mezmer Games","April","2009",NA,"2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"6969","Star Command","Warballoon Games","Warballoon Games","May","2013",NA,"6.7","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6970","Star Control: Origins","N/A","Stardock Entertainment","September","2018",NA,"6.9","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"6971","Star Force","Unknown","Tecmo","released",NA,NA,"6","0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"6972","Star Fox 2","Nintendo EAD","Nintendo","Only","on"," E","5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6973","Star Fox 64 3D","Nintendo","Nintendo","September","2011"," E10+","9","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6974","Star Fox Adventures","Rare","Nintendo","September","2002"," T","9","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"6975","Star Fox Assault","Namco","Nintendo","February","2005"," T","7","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"6976","Star Fox Command","Q-Games","Nintendo","August","2006"," E10+","8","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6977","Star Fox Guard","Nintendo","Nintendo","April","2016"," E10+","7.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"6978","Star Fox Zero","Nintendo","Nintendo","April","2016"," E10+","7.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6979","Star Gladiator Episode 1: Final Crusade","Capcom","Capcom","October","1996"," T","8","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"6980","Star Monkey","Small Rockets","Small Rockets","August","2000"," RP","7.7","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"6981","Star Ocean: First Departure","Square Enix","Square Enix","October","2008"," T","7.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"6982","Star Ocean: Integrity and Faithlessness","Tri-Ace","Square Enix","June","2016"," T","5.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"6983","Star Ocean: Second Evolution","Square Enix","Square Enix","January","2009"," T","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"6984","Star Ocean: The Last Hope","Tri-Ace","Square Enix","February","2009"," T","8","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"6985","Star Ocean: The Second Story","Tri-Ace","Sony Computer Entertainment","May","1999"," E","8.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"6986","Star Ocean: Till the End of Time","Tri-Ace","Square Enix","August","2004"," T","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"6987","Star Parodier","Hudson Soft","Hudson Soft","N",NA,NA,"8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"6988","Star Soldier","Hudson Soft","Taxan","December","1988",NA,"4","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0"
"6989","Star Soldier R","Hudson Soft","Hudson Soft","May","2008"," E","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"6990","Star Trek Online","Cryptic Studios","Atari","February","2010"," T","6.8","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"6991","Star Trek: Armada II","Mad Doc Software","Activision","November","2001"," E","7.4","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"6992","Star Trek: Away Team","Reflexive Entertainment","Activision","March","2001"," T","6.5","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"6993","Star Trek: Bridge Commander","Totally Games","Activision","February","2002"," E","9","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6994","Star Trek: Bridge Crew","Red Storm Entertainment","Ubisoft","May","2017"," E10+","6.8","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6995","Star Trek: Conquest","4JStudios","Bethesda  Softworks","November","2007"," E","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6996","Star Trek: D-A-C","Naked Sky Entertainment","GameTree Online","December","2010"," E","6.1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"6997","Star Trek: Deep Space Nine: The Fallen","The Collective","Simon & Schuster Interactive","November","2000"," E","7.8","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"6998","Star Trek: Elite Force II","Ritual Entertainment","Activision","June","2003"," T","8.4","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0"
"6999","Star Trek: Encounters","4JStudios","Bethesda  Softworks","October","2006"," E10+","4.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"7000","Star Trek: Hidden Evil","Presto Studios, Inc.","Activision","November","1999"," T","4","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"7001","Star Trek: Invasion","Warthog","Activision","August","2000"," E","8","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
